epoch,accuracy,kl_loss,loss,lr,mae,mse,val_accuracy,val_kl_loss,val_loss,val_mae,val_mse
0,0.9083864092826843,24.26380157470703,0.08745144307613373,0.001611819,0.06511058658361435,0.08580069988965988,0.9092462658882141,22.49744415283203,0.07961596548557281,0.0598694384098053,0.07808534055948257
1,0.9200495481491089,21.27841567993164,0.07567309588193893,0.001611819,0.05776387080550194,0.07422565668821335,0.9170305728912354,105802840.0,6143850.0,0.21144063770771027,6136653.0
2,0.922251284122467,20.029220581054688,0.07285983860492706,0.001611819,0.056011997163295746,0.0714971125125885,0.9176304936408997,19.941635131835938,0.07407832145690918,0.05696369707584381,0.07272166758775711
3,0.9234651923179626,19.569034576416016,0.0713302418589592,0.001611819,0.054978303611278534,0.069999098777771,0.9227030277252197,19.588956832885742,0.07225695252418518,0.055428989231586456,0.07092452794313431
4,0.9242194294929504,19.377439498901367,0.0706503689289093,0.001611819,0.05425854027271271,0.06933213770389557,0.9183487892150879,2.2631615054217216e+16,35772774219776.0,338.87017822265625,34233147981824.0
5,0.9250783324241638,19.217683792114258,0.0695936381816864,0.001611819,0.05366348847746849,0.06828629225492477,0.919371485710144,19.436416625976562,0.07165756821632385,0.055018164217472076,0.07033519446849823
6,0.9257981181144714,19.12098503112793,0.0690472349524498,0.001611819,0.053376708179712296,0.06774650514125824,0.9242863655090332,19.33001708984375,0.07095217704772949,0.05493369698524475,0.06963714212179184
7,0.9312801957130432,19.231489181518555,0.06509403139352798,0.0003223638,0.049044426530599594,0.06378542631864548,0.9280600547790527,19.295299530029297,0.06820490211248398,0.05044180527329445,0.06689228117465973
8,0.931982696056366,19.246196746826172,0.06451615691184998,0.0003223638,0.04888586699962616,0.06320688128471375,0.9284597635269165,19.418886184692383,0.06780888140201569,0.05020279437303543,0.0664878785610199
9,0.9322717189788818,19.26430320739746,0.06417033821344376,0.0003223638,0.04873274639248848,0.06285978853702545,0.9286789894104004,19.366901397705078,0.06734471023082733,0.04990961030125618,0.06602708250284195
10,0.9324716329574585,19.286823272705078,0.06389552354812622,0.0003223638,0.04861666262149811,0.0625833198428154,0.9294028878211975,19.39068031311035,0.06700574606657028,0.049666110426187515,0.06568680703639984
11,0.9326339960098267,19.303237915039062,0.06366775184869766,0.0003223638,0.04852745309472084,0.06235458701848984,0.9298084378242493,19.355924606323242,0.06684406846761703,0.04956092685461044,0.0655272901058197
12,0.9327639937400818,19.326370239257812,0.06346998363733292,0.0003223638,0.04845850542187691,0.06215514987707138,0.9298770427703857,19.40006446838379,0.06675614416599274,0.04947889596223831,0.06543643772602081
13,0.9329067468643188,19.336008071899414,0.0632958859205246,0.0003223638,0.048400819301605225,0.06198054552078247,0.9300448894500732,19.38959312438965,0.06671666353940964,0.04948379099369049,0.06539778411388397
14,0.9340898990631104,19.45027732849121,0.06213405355811119,6.447276e-05,0.0472417026758194,0.06081074848771095,0.9312503933906555,19.642860412597656,0.06444437056779861,0.04798734188079834,0.06310815364122391
15,0.9342555403709412,19.486801147460938,0.061959873884916306,6.447276e-05,0.0471867211163044,0.06063416972756386,0.9314141869544983,19.683006286621094,0.06434722989797592,0.04796344041824341,0.06300830096006393
16,0.93437260389328,19.503156661987305,0.06185813248157501,6.447276e-05,0.047155868262052536,0.060531530529260635,0.931522011756897,19.66858673095703,0.06427730619907379,0.047932952642440796,0.06293919682502747
17,0.9344147443771362,19.527273178100586,0.06177235022187233,6.447276e-05,0.04712885618209839,0.060443952679634094,0.9315539598464966,19.6853084564209,0.06422743201255798,0.04792611673474312,0.0628882348537445
18,0.9344612956047058,19.530954360961914,0.06169266998767853,6.447276e-05,0.04710610210895538,0.060364071279764175,0.9316232204437256,19.729873657226562,0.06417834013700485,0.04792218655347824,0.06283619999885559
19,0.9345206618309021,19.54183578491211,0.06161999702453613,6.447276e-05,0.04708358272910118,0.06029048189520836,0.9315898418426514,19.709613800048828,0.06413193792104721,0.04789679870009422,0.06279106438159943
20,0.9345794916152954,19.55025291442871,0.0615503154695034,6.447276e-05,0.047063276171684265,0.060220204293727875,0.9316308498382568,19.72027015686035,0.06409237533807755,0.04788559675216675,0.06275072693824768
21,0.9345726370811462,19.583833694458008,0.061274755746126175,1.2894552e-05,0.04683888331055641,0.05994240194559097,0.93211829662323,19.66696548461914,0.06387829780578613,0.047410108149051666,0.06254037469625473
22,0.9346062541007996,19.60066032409668,0.06122631952166557,1.2894552e-05,0.046803172677755356,0.0598929300904274,0.932181179523468,19.664161682128906,0.06385724246501923,0.04740029573440552,0.06251945346593857
23,0.9346457123756409,19.59733772277832,0.06120014190673828,1.2894552e-05,0.0467972494661808,0.059867002069950104,0.9322177767753601,19.67313003540039,0.06384221464395523,0.04739305004477501,0.0625038594007492
24,0.9346598386764526,19.60981559753418,0.06117957830429077,1.2894552e-05,0.046790264546871185,0.05984550714492798,0.9322314262390137,19.679981231689453,0.06382725387811661,0.047392744570970535,0.06248846650123596
25,0.9346855282783508,19.61028480529785,0.06115911900997162,1.2894552e-05,0.04678529128432274,0.05982496589422226,0.9323181509971619,19.676424026489258,0.06381300091743469,0.04738333076238632,0.062474507838487625
26,0.9347018003463745,19.62053108215332,0.061140645295381546,1.2894552e-05,0.046779099851846695,0.059805888682603836,0.9322043657302856,19.680402755737305,0.06379677355289459,0.0473751500248909,0.0624578557908535
27,0.9347034096717834,19.62966537475586,0.06112268567085266,1.2894552e-05,0.04677451029419899,0.059787314385175705,0.9322594404220581,19.696020126342773,0.0637831911444664,0.04736975580453873,0.06244323030114174
28,0.9345322847366333,19.630647659301758,0.06110861152410507,2.5789104e-06,0.04679016396403313,0.05977316200733185,0.9326543211936951,19.682676315307617,0.06353484839200974,0.04729342833161354,0.062195900827646255
29,0.9346111416816711,19.628801345825195,0.06109097599983215,2.5789104e-06,0.04676906391978264,0.059755560010671616,0.9326773285865784,19.68541145324707,0.06352951377630234,0.047288477420806885,0.06219035014510155
30,0.9346022605895996,19.635923385620117,0.06108478456735611,2.5789104e-06,0.04676487669348717,0.059749070554971695,0.9326542615890503,19.688800811767578,0.06352415680885315,0.047285549342632294,0.06218469887971878
31,0.9345614910125732,19.63591766357422,0.06107950955629349,2.5789104e-06,0.046762652695178986,0.05974385142326355,0.9326310157775879,19.684568405151367,0.06352073699235916,0.047285035252571106,0.06218165159225464
32,0.9346010088920593,19.633634567260742,0.061074331402778625,2.5789104e-06,0.04676163196563721,0.059738531708717346,0.9326599836349487,19.686771392822266,0.06351751834154129,0.04728194698691368,0.06217816472053528
33,0.9345917105674744,19.635997772216797,0.061070315539836884,2.5789104e-06,0.04676005616784096,0.059734612703323364,0.9326685070991516,19.688945770263672,0.06351412832736969,0.04728144779801369,0.06217477470636368
34,0.9345968961715698,19.637283325195312,0.061065688729286194,2.5789104e-06,0.0467594675719738,0.0597299225628376,0.932671070098877,19.694774627685547,0.06351108849048615,0.04727867990732193,0.06217120215296745
35,0.934161901473999,19.632091522216797,0.0611257366836071,5.157821e-07,0.0468229204416275,0.05979008972644806,0.9327310919761658,19.684843063354492,0.06345685571432114,0.0471881702542305,0.06211777403950691
36,0.9342150688171387,19.63382911682129,0.061117712408304214,5.157821e-07,0.04681349918246269,0.0597820021212101,0.9327893853187561,19.68673324584961,0.06345474720001221,0.04718901962041855,0.062115378677845
37,0.9342434406280518,19.636735916137695,0.06111512333154678,5.157821e-07,0.046812571585178375,0.059779226779937744,0.9328365921974182,19.68557357788086,0.06345262378454208,0.04718858748674393,0.06211346387863159
38,0.9342671632766724,19.636545181274414,0.061112936586141586,5.157821e-07,0.04681175947189331,0.05977705866098404,0.9328433275222778,19.68533706665039,0.06345083564519882,0.047187622636556625,0.06211172789335251
39,0.9342930316925049,19.639240264892578,0.06111285090446472,5.157821e-07,0.046810224652290344,0.059776775538921356,0.9328627586364746,19.688495635986328,0.0634496882557869,0.04718612879514694,0.06211012601852417
