epoch,accuracy,loss,lr,mae,mse,val_accuracy,val_loss,val_mae,val_mse
0,0.9221526384353638,0.07521457225084305,0.00061657367,0.06435400247573853,0.07521457225084305,0.9294969439506531,0.06939126551151276,0.05604321509599686,0.06939126551151276
1,0.9302278757095337,0.06718737632036209,0.00061657367,0.05459140986204147,0.06718737632036209,0.9308937788009644,0.06824459880590439,0.05415080115199089,0.06824459880590439
2,0.9322826862335205,0.06517168134450912,0.00061657367,0.05236642435193062,0.06517168134450912,0.931481122970581,0.06754423677921295,0.05255604162812233,0.06754423677921295
3,0.9335699677467346,0.0639733299612999,0.00061657367,0.05103595554828644,0.0639733299612999,0.9328112006187439,0.0670783668756485,0.051271505653858185,0.0670783668756485
4,0.9343081116676331,0.06315041333436966,0.00061657367,0.05030573159456253,0.06315041333436966,0.9323749542236328,0.0663205087184906,0.050630755722522736,0.0663205087184906
5,0.9347864389419556,0.06258576363325119,0.00061657367,0.04987519234418869,0.06258576363325119,0.9324124455451965,0.06468954682350159,0.049509190022945404,0.06468954682350159
6,0.9351226687431335,0.062129873782396317,0.00061657367,0.04962725192308426,0.062129873782396317,0.932201087474823,0.06476685404777527,0.04969016835093498,0.06476685404777527
7,0.9397946000099182,0.0580153688788414,0.00012331473,0.04521215334534645,0.0580153688788414,0.9362367391586304,0.060299359261989594,0.04617386311292648,0.060299359261989594
8,0.9402709603309631,0.057284165173769,0.00012331473,0.04497598111629486,0.057284165173769,0.9366063475608826,0.059916332364082336,0.04606935754418373,0.059916332364082336
9,0.9404315948486328,0.05689913406968117,0.00012331473,0.04486483708024025,0.05689913406968117,0.9368515610694885,0.059694334864616394,0.045989442616701126,0.05969434604048729
10,0.9405388236045837,0.05660652741789818,0.00012331473,0.044794466346502304,0.05660652741789818,0.9370775818824768,0.05952548235654831,0.04593230411410332,0.05952548235654831
11,0.9406216740608215,0.05636001378297806,0.00012331473,0.044744182378053665,0.05636001378297806,0.9372296929359436,0.059411097317934036,0.045879848301410675,0.059411097317934036
12,0.940692126750946,0.056141819804906845,0.00012331473,0.04470694810152054,0.056141819804906845,0.937297523021698,0.059358928352594376,0.04584202542901039,0.059358928352594376
13,0.9407414793968201,0.055946506559848785,0.00012331473,0.04467872530221939,0.055946506559848785,0.9373766779899597,0.05931021645665169,0.04580042138695717,0.05931021645665169
14,0.9416822195053101,0.05469846725463867,2.4662948e-05,0.04346061870455742,0.05469846725463867,0.938594400882721,0.05835762619972229,0.04430444538593292,0.05835762619972229
15,0.9418039917945862,0.054457105696201324,2.4662948e-05,0.043391212821006775,0.054457105696201324,0.9386585354804993,0.05824153497815132,0.04426277056336403,0.05824153497815132
16,0.9418531656265259,0.05432184785604477,2.4662948e-05,0.04336397722363472,0.05432184785604477,0.938709557056427,0.05816136300563812,0.04424590244889259,0.05816136300563812
17,0.9418901205062866,0.054210495203733444,2.4662948e-05,0.0433419905602932,0.054210495203733444,0.9387484192848206,0.05809743329882622,0.04421975836157799,0.05809742957353592
18,0.9419267773628235,0.054111722856760025,2.4662948e-05,0.04332248121500015,0.054111722856760025,0.938779354095459,0.058045610785484314,0.04420463740825653,0.058045610785484314
19,0.941959798336029,0.0540202371776104,2.4662948e-05,0.04330441355705261,0.0540202371776104,0.9388091564178467,0.05800287798047066,0.044195111840963364,0.05800287798047066
20,0.941987931728363,0.053934551775455475,2.4662948e-05,0.04328741505742073,0.053934551775455475,0.9388317465782166,0.05796981230378151,0.04417906701564789,0.05796981230378151
21,0.9418850541114807,0.05367999151349068,4.9325895e-06,0.04308360069990158,0.05367999151349068,0.9392332434654236,0.05752599984407425,0.04389144852757454,0.05752599984407425
22,0.9419164657592773,0.05361796170473099,4.9325895e-06,0.04304681345820427,0.05361796170473099,0.939257800579071,0.05749530717730522,0.043880145996809006,0.05749530717730522
23,0.9419334530830383,0.05358785390853882,4.9325895e-06,0.04303969442844391,0.05358785390853882,0.9392802119255066,0.057475246489048004,0.04387257620692253,0.057475246489048004
24,0.9419455528259277,0.05356227979063988,4.9325895e-06,0.043034810572862625,0.05356227979063988,0.9392959475517273,0.05745859071612358,0.04386775568127632,0.05745859071612358
25,0.941953182220459,0.05353868752717972,4.9325895e-06,0.043030478060245514,0.05353868752717972,0.9393085837364197,0.057443760335445404,0.04386137053370476,0.0574437640607357
26,0.9419651627540588,0.053516291081905365,4.9325895e-06,0.043026454746723175,0.053516291081905365,0.9393196702003479,0.05742960423231125,0.0438569150865078,0.05742960423231125
27,0.9419752955436707,0.05349479243159294,4.9325895e-06,0.0430225133895874,0.05349479243159294,0.9393307566642761,0.05741646885871887,0.043851833790540695,0.05741646885871887
28,0.9416677951812744,0.0534992478787899,9.865179e-07,0.04304269701242447,0.0534992478787899,0.9394369125366211,0.05724497511982918,0.04375433176755905,0.05724497511982918
29,0.9417113065719604,0.05347805097699165,9.865179e-07,0.043022699654102325,0.05347805097699165,0.9394510984420776,0.05723203346133232,0.04374762251973152,0.05723203346133232
30,0.9417157173156738,0.05346989259123802,9.865179e-07,0.04301898181438446,0.05346989259123802,0.9394569993019104,0.057225145399570465,0.043743595480918884,0.057225145399570465
31,0.9417213201522827,0.05346375331282616,9.865179e-07,0.043016452342271805,0.05346376448869705,0.9394604563713074,0.057219844311475754,0.04374058172106743,0.057219844311475754
32,0.9417226910591125,0.05345793440937996,9.865179e-07,0.0430145226418972,0.05345793440937996,0.9394634962081909,0.05721515044569969,0.04373820498585701,0.05721515044569969
33,0.9417268633842468,0.05345258116722107,9.865179e-07,0.04301293194293976,0.05345258116722107,0.9394654631614685,0.05721093341708183,0.04373602196574211,0.05721093341708183
34,0.9417301416397095,0.05344751104712486,9.865179e-07,0.043011534959077835,0.05344751104712486,0.9394715428352356,0.05720697343349457,0.04373418539762497,0.05720697343349457
35,0.9414241313934326,0.05350937321782112,1.9730358e-07,0.043084777891635895,0.05350937321782112,0.9394985437393188,0.05712186172604561,0.04363030940294266,0.05712186172604561
36,0.9414215087890625,0.053498752415180206,1.9730358e-07,0.043064892292022705,0.053498752415180206,0.9395105838775635,0.05711379274725914,0.04362676665186882,0.05711379647254944
37,0.9414374828338623,0.05349547043442726,1.9730358e-07,0.04306171461939812,0.05349547043442726,0.9395216107368469,0.05711015686392784,0.043624572455883026,0.05711015686392784
38,0.9414474964141846,0.05349326506257057,1.9730358e-07,0.04306011646986008,0.05349326506257057,0.9395325779914856,0.05710799619555473,0.04362323135137558,0.05710799619555473
39,0.941457986831665,0.053491584956645966,1.9730358e-07,0.043059010058641434,0.053491584956645966,0.9395402669906616,0.05710629001259804,0.04362217336893082,0.05710629001259804
