epoch,accuracy,loss,lr,mae,mse,val_accuracy,val_loss,val_mae,val_mse
0,0.9162821769714355,0.07981216162443161,0.0012624743,0.06995994597673416,0.07981216162443161,0.9210659861564636,0.07278174161911011,0.06271328777074814,0.07278174161911011
1,0.9278466701507568,0.06906254589557648,0.0012624743,0.058400172740221024,0.06906254589557648,0.9291063547134399,0.06818253546953201,0.05636526271700859,0.06818253546953201
2,0.9308841228485107,0.06644275039434433,0.0012624743,0.05502238869667053,0.06644275039434433,0.9310324192047119,0.06658457964658737,0.05436187982559204,0.06658458709716797
3,0.9321926832199097,0.06497908383607864,0.0012624743,0.05345229059457779,0.06497908383607864,0.9319318532943726,0.06540358066558838,0.05265461280941963,0.06540358066558838
4,0.9330142140388489,0.06398667395114899,0.0012624743,0.05233585834503174,0.06398667395114899,0.9327341914176941,0.06457220017910004,0.051484618335962296,0.06457220017910004
5,0.9335839748382568,0.0633750706911087,0.0012624743,0.0515611506998539,0.0633750706911087,0.9329599738121033,0.06430385261774063,0.051057424396276474,0.06430385261774063
6,0.9339923858642578,0.06282330304384232,0.0012624743,0.0511062927544117,0.06282330304384232,0.9328588247299194,0.06407907605171204,0.050779085606336594,0.06407907605171204
7,0.9387224316596985,0.05886469781398773,0.00025249488,0.046084027737379074,0.05886469781398773,0.9356043338775635,0.06113099306821823,0.04726598039269447,0.06113099306821823
8,0.9391353726387024,0.05815183371305466,0.00025249488,0.045918602496385574,0.05815183371305466,0.9360445737838745,0.060745421797037125,0.04708104953169823,0.060745418071746826
9,0.9393625259399414,0.057755377143621445,0.00025249488,0.04576475918292999,0.057755377143621445,0.9361236691474915,0.060583122074604034,0.04694190248847008,0.06058312579989433
10,0.939452052116394,0.05747673287987709,0.00025249488,0.04567161574959755,0.05747674033045769,0.9362086057662964,0.0604051798582077,0.04676435515284538,0.0604051798582077
11,0.9395527839660645,0.05724731832742691,0.00025249488,0.04559347406029701,0.05724732205271721,0.9362891912460327,0.06024380400776863,0.04656725376844406,0.06024380400776863
12,0.9396313428878784,0.057038307189941406,0.00025249488,0.04552975296974182,0.057038307189941406,0.9363999366760254,0.060115642845630646,0.046424828469753265,0.060115642845630646
13,0.9397077560424805,0.05685289204120636,0.00025249488,0.045474980026483536,0.05685289204120636,0.9365859031677246,0.05999906361103058,0.046240705996751785,0.05999906361103058
14,0.94096440076828,0.055599525570869446,5.0498977e-05,0.04408852756023407,0.055599525570869446,0.9377860426902771,0.05838014557957649,0.044893912971019745,0.05838014557957649
