epoch,accuracy,kl_loss,loss,lr,mae,mse,val_accuracy,val_kl_loss,val_loss,val_mae,val_mse
28,0.9321819543838501,17.337533950805664,0.06314276903867722,1.043184e-06,0.04815812408924103,0.06120063364505768,0.930598258972168,17.328670501708984,0.06503499299287796,0.04857621341943741,0.06309403479099274
29,0.9322099685668945,17.3336124420166,0.0631270781159401,1.043184e-06,0.04814551770687103,0.061185289174318314,0.9306015968322754,17.32707405090332,0.06502696871757507,0.04857255518436432,0.06308606266975403
30,0.9322206377983093,17.33513832092285,0.06312017887830734,1.043184e-06,0.04814194515347481,0.061178337782621384,0.930635392665863,17.332569122314453,0.06502211838960648,0.048568230122327805,0.0630805715918541
31,0.932221531867981,17.338024139404297,0.06311527639627457,1.043184e-06,0.04813889041543007,0.06117299571633339,0.9306268692016602,17.336271286010742,0.0650177150964737,0.048564083874225616,0.06307574361562729
32,0.9322356581687927,17.338512420654297,0.06310851126909256,1.043184e-06,0.048136722296476364,0.0611664354801178,0.9306349754333496,17.332609176635742,0.06501267105340958,0.04856563359498978,0.06307116150856018
33,0.9322195649147034,17.339168548583984,0.06310435384511948,1.043184e-06,0.04813520610332489,0.061161868274211884,0.9306380152702332,17.336530685424805,0.06500766426324844,0.04856386035680771,0.0630657970905304
34,0.9322523474693298,17.34298324584961,0.06310012191534042,1.043184e-06,0.04813305288553238,0.061157554388046265,0.930653989315033,17.337814331054688,0.06500190496444702,0.04855995625257492,0.06305967271327972
35,0.9318941831588745,17.344608306884766,0.06316065788269043,2.0863682e-07,0.0481828935444355,0.06121767312288284,0.9306281208992004,17.328725814819336,0.06495970487594604,0.048487138003110886,0.06301864981651306
36,0.9318890571594238,17.341798782348633,0.06315332651138306,2.0863682e-07,0.04817716032266617,0.06121072173118591,0.9306345582008362,17.33109474182129,0.06495622545480728,0.04848637804389,0.06301496922969818
37,0.9318922758102417,17.342931747436523,0.06315060704946518,2.0863682e-07,0.04817758500576019,0.061207953840494156,0.9306507110595703,17.331212997436523,0.06495247781276703,0.04848484322428703,0.06301115453243256
38,0.9319139719009399,17.344606399536133,0.0631503313779831,2.0863682e-07,0.04817703738808632,0.0612073615193367,0.9306980967521667,17.33367347717285,0.06495232880115509,0.04848508909344673,0.06301071494817734
39,0.9319066405296326,17.34537696838379,0.06314722448587418,2.0863682e-07,0.04817637428641319,0.06120431423187256,0.9306902289390564,17.33259391784668,0.06494917720556259,0.048483218997716904,0.06300774216651917
