epoch,accuracy,loss,lr,mae,mse,val_accuracy,val_loss,val_mae,val_mse
0,0.915766179561615,0.08086561411619186,0.00047231367,0.06964778900146484,0.08086561411619186,0.9236125946044922,0.07190454006195068,0.06258638948202133,0.07190454006195068
1,0.9281681776046753,0.06899852305650711,0.00047231367,0.05994001030921936,0.06899852305650711,0.9281030297279358,0.06818725168704987,0.058203209191560745,0.06818725168704987
2,0.930980384349823,0.0661032572388649,0.00047231367,0.05502491444349289,0.0661032572388649,0.93181312084198,0.06625095009803772,0.05396444350481033,0.06625095009803772
3,0.9321043491363525,0.06470726430416107,0.00047231367,0.05276011675596237,0.06470726430416107,0.9318059682846069,0.06548537313938141,0.052394673228263855,0.06548537313938141
4,0.9331051111221313,0.06374091655015945,0.00047231367,0.05169730633497238,0.06374091655015945,0.9322983622550964,0.0647861585021019,0.051797445863485336,0.0647861585021019
5,0.9336418509483337,0.06301518529653549,0.00047231367,0.05106332153081894,0.06301518529653549,0.9259936213493347,0.0649319738149643,0.0529298409819603,0.0649319738149643
6,0.9340440034866333,0.06242077052593231,0.00047231367,0.050581637769937515,0.06242077052593231,0.9326412677764893,0.06410138309001923,0.051305294036865234,0.06410138309001923
7,0.9389646053314209,0.05828651040792465,9.446273e-05,0.04683477431535721,0.05828651040792465,0.9352326393127441,0.061331234872341156,0.047776006162166595,0.061331234872341156
8,0.939406156539917,0.05757136642932892,9.446273e-05,0.04656780883669853,0.05757136642932892,0.9354091882705688,0.06110495701432228,0.04760609567165375,0.06110495701432228
9,0.9396486878395081,0.05715367570519447,9.446273e-05,0.04639685899019241,0.05715367570519447,0.9354994893074036,0.060945190489292145,0.04747709259390831,0.060945186764001846
10,0.9398229718208313,0.05683036521077156,9.446273e-05,0.046270787715911865,0.05683036521077156,0.9356536865234375,0.060786787420511246,0.04735288769006729,0.060786787420511246
11,0.9399673938751221,0.056559111922979355,9.446273e-05,0.04617105424404144,0.056559111922979355,0.9358410835266113,0.060669880360364914,0.047243181616067886,0.060669880360364914
12,0.9400796890258789,0.056323666125535965,9.446273e-05,0.046088725328445435,0.056323666125535965,0.9360121488571167,0.06056956201791763,0.04713072255253792,0.06056956201791763
13,0.9401689171791077,0.05611225590109825,9.446273e-05,0.04602023959159851,0.05611225962638855,0.9361757040023804,0.06048214063048363,0.047025538980960846,0.06048213317990303
14,0.9413332343101501,0.05488668382167816,1.8892546e-05,0.045076433569192886,0.05488668382167816,0.9366945624351501,0.058522503823041916,0.045982666313648224,0.05852249637246132
15,0.9414156079292297,0.054667968302965164,1.8892546e-05,0.04501155763864517,0.054667968302965164,0.9366037845611572,0.058423884212970734,0.04597977548837662,0.058423884212970734
16,0.9414680600166321,0.054539620876312256,1.8892546e-05,0.044975750148296356,0.05453961342573166,0.9366029500961304,0.05836811289191246,0.045973993837833405,0.05836811289191246
17,0.9415141940116882,0.05443190783262253,1.8892546e-05,0.04494448006153107,0.05443190783262253,0.9366334080696106,0.058329857885837555,0.04596054181456566,0.058329857885837555
18,0.9415528178215027,0.05433429405093193,1.8892546e-05,0.04491519555449486,0.05433429405093193,0.9366968274116516,0.058302141726017,0.04594835638999939,0.058302141726017
19,0.9415984749794006,0.05424313247203827,1.8892546e-05,0.04488757625222206,0.05424312874674797,0.9367690086364746,0.05828046798706055,0.045934733003377914,0.05828046798706055
20,0.941637396812439,0.054156433790922165,1.8892546e-05,0.044860996305942535,0.054156433790922165,0.9368717074394226,0.05826259404420853,0.045916829258203506,0.05826259031891823
21,0.9416792392730713,0.05387289449572563,3.7785092e-06,0.044715870171785355,0.05387289449572563,0.93868488073349,0.057760924100875854,0.045540355145931244,0.057760924100875854
22,0.9417256116867065,0.053811416029930115,3.7785092e-06,0.044683679938316345,0.053811416029930115,0.9387248754501343,0.05773048847913742,0.04552900791168213,0.05773048847913742
23,0.9417456984519958,0.053780753165483475,3.7785092e-06,0.044675908982753754,0.053780753165483475,0.9387486577033997,0.0577118806540966,0.04552144557237625,0.0577118806540966
24,0.9417582154273987,0.053754616528749466,3.7785092e-06,0.04466933384537697,0.053754616528749466,0.9387671947479248,0.057696856558322906,0.045514535158872604,0.057696860283613205
25,0.9417706727981567,0.05373002961277962,3.7785092e-06,0.04466300085186958,0.05373002961277962,0.9387795329093933,0.05768363177776337,0.045507628470659256,0.05768363177776337
26,0.9417853355407715,0.05370667204260826,3.7785092e-06,0.04465655982494354,0.05370667204260826,0.9387940764427185,0.05767165496945381,0.04550081118941307,0.05767165496945381
27,0.9417988657951355,0.053683992475271225,3.7785092e-06,0.0446501299738884,0.05368398502469063,0.938807487487793,0.05766034126281738,0.04549402743577957,0.05766034126281738
28,0.941552460193634,0.05367656052112579,7.557019e-07,0.04468211904168129,0.05367656052112579,0.9389532208442688,0.05746914818882942,0.04535798355937004,0.05746914818882942
29,0.9415863752365112,0.05365509167313576,7.557019e-07,0.044662415981292725,0.05365509167313576,0.9389989376068115,0.057455118745565414,0.045347556471824646,0.057455118745565414
30,0.9416036605834961,0.0536467581987381,7.557019e-07,0.044657740741968155,0.0536467581987381,0.9390250444412231,0.05744808539748192,0.04534196853637695,0.05744808539748192
31,0.9416155815124512,0.053640324622392654,7.557019e-07,0.04465483874082565,0.053640324622392654,0.9390363693237305,0.057443007826805115,0.04533825069665909,0.057443007826805115
32,0.9416242837905884,0.05363456532359123,7.557019e-07,0.044652607291936874,0.05363456532359123,0.9390478134155273,0.057438772171735764,0.04533518850803375,0.057438772171735764
33,0.9416294097900391,0.05362888425588608,7.557019e-07,0.04465067386627197,0.05362888425588608,0.9390578866004944,0.05743484944105148,0.045332636684179306,0.05743484944105148
34,0.9416370391845703,0.053623564541339874,7.557019e-07,0.044648900628089905,0.053623564541339874,0.9390636682510376,0.05743147060275078,0.04533025994896889,0.05743147432804108
35,0.9413790702819824,0.05369022861123085,1.5114037e-07,0.0447055958211422,0.05369022861123085,0.9390688538551331,0.05736417695879936,0.04527859389781952,0.05736417695879936
36,0.9413570165634155,0.05368072912096977,1.5114037e-07,0.04469212144613266,0.05368072912096977,0.9390770792961121,0.05735715478658676,0.045275840908288956,0.05735715478658676
37,0.9413643479347229,0.05367739126086235,1.5114037e-07,0.044689517468214035,0.05367739126086235,0.9390897154808044,0.05735406652092934,0.0452735498547554,0.05735406652092934
38,0.9413767457008362,0.053675033152103424,1.5114037e-07,0.04468795657157898,0.053675033152103424,0.9391051530838013,0.05735181272029877,0.045271653681993484,0.05735181272029877
39,0.9413858652114868,0.05367326736450195,1.5114037e-07,0.04468679055571556,0.05367326736450195,0.9391127824783325,0.057349950075149536,0.04527009278535843,0.057349950075149536
