epoch,accuracy,loss,lr,mae,mse,val_accuracy,val_loss,val_mae,val_mse
0,0.916819155216217,0.07932077348232269,0.0013733334,0.07161811739206314,0.07932077348232269,0.9254080057144165,0.0721958801150322,0.06406538933515549,0.0721958801150322
1,0.9262137413024902,0.06993277370929718,0.0013733334,0.05999316647648811,0.06993277370929718,0.929205596446991,0.06895262748003006,0.05535316467285156,0.06895262748003006
2,0.8668590784072876,0.1550244688987732,0.0013733334,0.09928358346223831,0.1550244688987732,0.837047815322876,0.18286332488059998,0.11470228433609009,0.18286332488059998
3,0.8381872177124023,0.18135647475719452,0.0013733334,0.11261572688817978,0.18135647475719452,0.837047815322876,0.18282297253608704,0.11487847566604614,0.18282297253608704
4,0.8379753828048706,0.18535833060741425,0.0013733334,0.11394792050123215,0.18535834550857544,0.837047815322876,0.18295052647590637,0.1137680783867836,0.18295052647590637
5,0.8381872177124023,0.18133632838726044,0.0013733334,0.11218911409378052,0.18133632838726044,0.837047815322876,0.1828368902206421,0.1144215390086174,0.1828368902206421
6,0.8381872177124023,0.18135741353034973,0.0013733334,0.11256935447454453,0.18135741353034973,0.837047815322876,0.1828138679265976,0.11427868902683258,0.1828138679265976
7,0.8381872177124023,0.18128050863742828,0.00027466667,0.11128716170787811,0.18128050863742828,0.837047815322876,0.18293970823287964,0.11375484615564346,0.18293970823287964
8,0.8381872177124023,0.18128325045108795,0.00027466667,0.11137036979198456,0.18128325045108795,0.837047815322876,0.18293990194797516,0.11379481852054596,0.18293990194797516
9,0.8381872177124023,0.18128308653831482,0.00027466667,0.11137132346630096,0.18128308653831482,0.837047815322876,0.18293967843055725,0.11371960490942001,0.18293967843055725
10,0.8381872177124023,0.18128326535224915,0.00027466667,0.11137747019529343,0.18128326535224915,0.837047815322876,0.18293988704681396,0.11379668116569519,0.18293988704681396
11,0.8381872177124023,0.18128304183483124,0.00027466667,0.11137053370475769,0.18128304183483124,0.837047815322876,0.18293967843055725,0.113715261220932,0.18293967843055725
12,0.8381872177124023,0.1812831312417984,0.00027466667,0.11137954890727997,0.1812831312417984,0.837047815322876,0.18293970823287964,0.11373601853847504,0.18293970823287964
13,0.8381872177124023,0.18128308653831482,0.00027466667,0.11137434840202332,0.18128308653831482,0.837047815322876,0.18293967843055725,0.11373027414083481,0.18293967843055725
14,0.8381872177124023,0.18126393854618073,5.4933334e-05,0.1110246554017067,0.18126393854618073,0.837047815322876,0.1829044669866562,0.11357136070728302,0.1829044669866562
15,0.8381872177124023,0.18126429617404938,5.4933334e-05,0.1110406219959259,0.18126429617404938,0.837047815322876,0.18290451169013977,0.1135706827044487,0.18290451169013977
16,0.8381872177124023,0.18126429617404938,5.4933334e-05,0.11103975772857666,0.18126429617404938,0.837047815322876,0.18290451169013977,0.11357293277978897,0.18290451169013977
