epoch,accuracy,kl_loss,loss,lr,mae,mse,val_accuracy,val_kl_loss,val_loss,val_mae,val_mse
0,0.9176484942436218,20.224393844604492,0.08114851266145706,0.0014573655,0.057298265397548676,0.08013425767421722,0.9246388077735901,19.372407913208008,0.07644899189472198,0.05486811324954033,0.07547731697559357
1,0.9230839610099792,19.004716873168945,0.07474591583013535,0.0014573655,0.05368549004197121,0.07379308342933655,0.9229632019996643,19.265363693237305,0.07428116351366043,0.05372127145528793,0.07331500947475433
2,0.9249843955039978,19.144309997558594,0.07309439033269882,0.0014573655,0.05287818983197212,0.07213419675827026,0.9254975914955139,19.232526779174805,0.07391693443059921,0.05311361700296402,0.07295292615890503
3,0.9258948564529419,19.22418975830078,0.07200153917074203,0.0014573655,0.052370768040418625,0.07103723287582397,0.9260756373405457,19.487939834594727,0.07237957417964935,0.052285391837358475,0.07140234857797623
4,0.9265783429145813,19.332189559936523,0.07121486216783524,0.0014573655,0.05203109607100487,0.07024528086185455,0.9275966882705688,inf,inf,1322886165954560.0,inf
5,0.9275979995727539,19.464418411254883,0.07064130157232285,0.0014573655,0.051805589348077774,0.06966499984264374,0.9275550842285156,19.4191951751709,0.07180662453174591,0.052177175879478455,0.07083236426115036
6,0.6633208990097046,24840666873856.0,2536555675648.0,0.0014573655,80.5023422241211,2535309967360.0,0.8054730296134949,648.3303833007812,0.34499046206474304,0.29496264457702637,0.3124796450138092
7,0.8767855763435364,245.87640380859375,0.16311679780483246,0.0002914731,0.13795827329158783,0.15078788995742798,0.8885632753372192,49.72450637817383,0.10213159769773483,0.07791876047849655,0.09963768720626831
8,0.8988158106803894,42.57460403442383,0.09739826619625092,0.0002914731,0.07326649874448776,0.09526292979717255,0.8911694884300232,38.66215896606445,0.09702054411172867,0.07025478780269623,0.09508131444454193
9,0.9085007905960083,35.26869201660156,0.08589094132184982,0.0002914731,0.06164011359214783,0.08412241190671921,0.9136410355567932,30.777536392211914,0.07845126837491989,0.05682141333818436,0.07690802961587906
10,0.9218529462814331,28.134838104248047,0.07313110679388046,0.0002914731,0.054421987384557724,0.07172039896249771,0.922052264213562,26.54602813720703,0.0728856697678566,0.053738199174404144,0.0715545266866684
11,0.9257782697677612,25.777307510375977,0.0700284019112587,0.0002914731,0.05262099578976631,0.06873583048582077,0.9251457452774048,25.49806785583496,0.08925392478704453,0.052647415548563004,0.0879753977060318
12,0.9276675581932068,24.813823699951172,0.06851278245449066,0.0002914731,0.05164758861064911,0.06726837903261185,0.9265045523643494,161595040727040.0,32450185003008.0,329.5592346191406,32442083704832.0
13,0.9289404153823853,24.404441833496094,0.06756700575351715,0.0002914731,0.0510367825627327,0.0663430243730545,0.9285061955451965,8045689758023680.0,526571144216576.0,1419.8770751953125,526167719280640.0
14,0.9310356974601746,24.526010513305664,0.06595780700445175,5.8294616e-05,0.04981239512562752,0.06472814828157425,0.928840160369873,1459613824.0,13633871.0,0.2598739266395569,13560678.0
15,0.9312859773635864,24.47978973388672,0.06566829979419708,5.8294616e-05,0.04968811199069023,0.06444082409143448,0.9296523928642273,3119892.0,675716.0625,0.09448013454675674,675559.5625
16,0.931512713432312,24.471843719482422,0.06548798084259033,5.8294616e-05,0.04960990324616432,0.0642608106136322,0.9294800758361816,88742736.0,4551523.0,0.1743847280740738,4547073.0
17,0.9315794110298157,24.46198844909668,0.06533434242010117,5.8294616e-05,0.049541473388671875,0.06410784274339676,0.9302988648414612,6263036.5,328939.1875,0.08259338140487671,328625.09375
18,0.931754469871521,24.45730972290039,0.06519820541143417,5.8294616e-05,0.04947906732559204,0.06397172808647156,0.9297670722007751,10259600.0,151734.9375,0.07459723949432373,151220.453125
19,0.9318494200706482,24.442678451538086,0.0650709792971611,5.8294616e-05,0.04942226782441139,0.06384550780057907,0.9300995469093323,7542039.5,262238.0625,0.07692771404981613,261859.890625
20,0.9319353103637695,24.436880111694336,0.06495703756809235,5.8294616e-05,0.04936999827623367,0.06373162567615509,0.9294990301132202,1278626.625,86807.9296875,0.06580063700675964,86743.8046875
21,0.932167649269104,24.464277267456055,0.06461881101131439,1.16589235e-05,0.049191541969776154,0.06339192390441895,0.9304293394088745,704431.0625,6505.9501953125,0.05467336252331734,6470.6259765625
22,0.9321643114089966,24.474979400634766,0.06456425786018372,1.16589235e-05,0.04915741831064224,0.06333726644515991,0.9297577142715454,250087.953125,8340.8681640625,0.05521170794963837,8328.328125
23,0.9320700168609619,24.47957420349121,0.06453214585781097,1.16589235e-05,0.0491454117000103,0.06330453604459763,0.9307032227516174,133728.59375,13380.98046875,0.0568365603685379,13374.2744140625
24,0.9321187734603882,24.475622177124023,0.06450189650058746,1.16589235e-05,0.0491357147693634,0.0632745698094368,0.9309315085411072,73981.671875,4821.744140625,0.05310000106692314,4818.0341796875
25,0.9322006106376648,24.492475509643555,0.06447583436965942,1.16589235e-05,0.04912339150905609,0.063247449696064,0.930568277835846,32073.529296875,1299.8524169921875,0.05176493898034096,1298.2442626953125
26,0.9322264790534973,24.485673904418945,0.06444799900054932,1.16589235e-05,0.049115002155303955,0.06321997940540314,0.9305194616317749,17920.951171875,50.234100341796875,0.0499403215944767,49.33530044555664
27,0.9323214888572693,24.487340927124023,0.06442135572433472,1.16589235e-05,0.04910528287291527,0.06319334357976913,0.9306970238685608,8644.5908203125,356.2624816894531,0.050560105592012405,355.8296813964844
28,0.9321925044059753,24.502553939819336,0.06440451741218567,2.3317848e-06,0.0491238497197628,0.06317587196826935,0.9307921528816223,3890.447509765625,1288.3489990234375,0.051297370344400406,1288.1546630859375
29,0.9320630431175232,24.508512496948242,0.06438738852739334,2.3317848e-06,0.04910728707909584,0.0631585419178009,0.9301846623420715,3682.901123046875,10.437100410461426,0.04972544312477112,10.25245475769043
30,0.9322021007537842,24.51889419555664,0.06438028067350388,2.3317848e-06,0.049101658165454865,0.0631507933139801,0.9309212565422058,2817.796142578125,51.700504302978516,0.04992001876235008,51.55903625488281
31,0.9320647716522217,24.49981689453125,0.06437262892723083,2.3317848e-06,0.04910113662481308,0.0631440207362175,0.9307634234428406,2419.35986328125,154.50289916992188,0.05026967078447342,154.38192749023438
32,0.9319619536399841,24.507186889648438,0.06436730176210403,2.3317848e-06,0.04909822717308998,0.0631382167339325,0.9308769702911377,1699.2091064453125,344.4971618652344,0.05049251392483711,344.4125671386719
33,0.9318568110466003,24.499486923217773,0.06436095386743546,2.3317848e-06,0.04909723624587059,0.06313204765319824,0.93093341588974,1378.408935546875,234.73681640625,0.05026320368051529,234.66795349121094
34,0.9319264888763428,24.506511688232422,0.0643550306558609,2.3317848e-06,0.049093518406152725,0.0631260871887207,0.93060702085495,1214.105224609375,105.46954345703125,0.05001126974821091,105.40896606445312
35,0.9316139817237854,24.463205337524414,0.06440586596727371,4.6635694e-07,0.049149006605148315,0.06317896395921707,0.9309743642807007,831.7611694335938,221.63101196289062,0.050208814442157745,221.58956909179688
36,0.9316190481185913,24.50090789794922,0.06439800560474396,4.6635694e-07,0.049136411398649216,0.06316912174224854,0.9308499693870544,775.1355590820312,167.10113525390625,0.050093233585357666,167.06251525878906
37,0.9316511750221252,24.498205184936523,0.06439473479986191,4.6635694e-07,0.049136094748973846,0.0631663128733635,0.9306824207305908,717.3355102539062,51.905086517333984,0.04984039068222046,51.86887741088867
38,0.9317573308944702,24.50602149963379,0.06439346075057983,4.6635694e-07,0.049134742468595505,0.06316471844911575,0.930988609790802,643.5332641601562,5.009439468383789,0.049578383564949036,4.977120399475098
39,0.9316272735595703,24.502805709838867,0.06439203768968582,4.6635694e-07,0.04913497716188431,0.06316311657428741,0.9306910037994385,605.9943237304688,5.139074325561523,0.049579694867134094,5.108643054962158
